RANKED_SOLO_5x5,Luhmo,45EsjifLT8dFFJ2xVY6aovYQDukUOglDtzWKwodViZjwJos,GOLD,III,59,262,264,526
RANKED_SOLO_5x5,Àmànstèr,MSOFDsOPt-3l_wPP2-e8lhOPA_jmfXoZc17iXwlz51rqxdw,PLATINUM,IV,14,67,69,136
RANKED_SOLO_5x5,itsGinga,SlqbY5dti0wIFMhrSbQ40H8nO8OhkuNprBTDCepVC6onzC8,GOLD,II,54,325,313,638
RANKED_SOLO_5x5,Mörtý,jrm7fbfEXyVN_0uErUlK6hb5FLQbxFq5RGmj9tcxeJoc7Uk,GOLD,II,19,489,486,975
RANKED_SOLO_5x5,Rîçk,y89sbW943yDVQLfgrJ0Z99DZcEr6ta-3XxoVxW4uTM9IMy0,GOLD,IV,55,437,422,859
RANKED_SOLO_5x5,Buckbee,Eboa_khhpBJJ5iBgdEM2dhUO66pcO5R6RDimwNhbSQ5QyWA,GOLD,III,4,68,52,120
RANKED_SOLO_5x5,Damien,zLMkDPCEDANJYw-UwrJXNPRH2GLBQT-S2FxjHFvB6AzvIvQ,GOLD,I,41,290,293,583
RANKED_SOLO_5x5,Im James,yETZwB3THhC1C2XUhLA2v1XjpTbrGK5PXBzoUbAEtoj7yRU,PLATINUM,IV,29,252,256,508
RANKED_SOLO_5x5,Moriii,3kaORn1ByJ4_XCAmvB3n-JXrAmHcle1QlWqFCpO1re0BnjI,GOLD,III,85,259,264,523
RANKED_SOLO_5x5,Katasoul,jiJlSOzrNSxUmT-ZyfPd_rvyGL9JJGEq97c3OEMcgG_gVIk,PLATINUM,III,17,294,268,562
RANKED_SOLO_5x5,Shebloong,8ylIWjdK6Kvpj2pyffzbAjCjCz5lnBg6OeQMfUfoB5chNv0,PLATINUM,II,35,112,99,211
RANKED_SOLO_5x5,Neversaw,BzfryTwNDR311wBUsb0n_wWhd9xtnGKS-xLHvSvFMTmzxNA,PLATINUM,IV,61,46,49,95
RANKED_SOLO_5x5,Rurfu,DVfbhTxmi656M7su6Gpbp0-0MfCCFrS4ZTibzZ7WBFpYMHM,GOLD,III,59,116,111,227
RANKED_SOLO_5x5,I MUTE YOU,64prkCuzbY8GMnBS4GQhxyYtsrZENkwCWJ1tJwzRoSzaCbKw,PLATINUM,II,38,153,114,267
RANKED_SOLO_5x5,EIspeth,whLWnh_a4wl_Dk-0TgUIuMs0bZj84MlIf9qgUVaHGDshEow,PLATINUM,II,100,70,58,128
RANKED_SOLO_5x5,Mkrty,noaAPOj1M37Je_z6L-1sJsRpA_fRdFlPkNdKWYq_gDxlinBp,PLATINUM,II,0,156,146,302
