RANKED_SOLO_5x5,Luhmo,kFE59CzkTFYtmxtMT85RxBJmjJ8NfIOS1YllJHOpNHSylrA,GOLD,II,0,314,305,619
RANKED_SOLO_5x5,Àmànstèr,UZGDCM7FQAgSDeklCOfyOgMCOYh7fVk31l0JUUF6X70uqQ8,PLATINUM,III,0,89,86,175
RANKED_SOLO_5x5,itsGinga,1Sf0sAttNSVbJP2on7A876908ggBDAVqHQSrk-wCZGj-r1g,GOLD,II,100,353,339,692
RANKED_SOLO_5x5,Mörtý,ndjrvM8dawWbmpBaqTUjhIUSVdxxlBzbzVPjMT3hNP8c76U,GOLD,III,82,549,550,1099
