The Wizard Howl,200,BOTTOM,False,2460,Nautilus,2,8,15,38,0,9917,9466,5938,2906,622,29808,1368,71143,0,0,0,633,0,3211,78,477,76,35,3,11,True,False,False,True,0,0,0,0,1.6,1.3,0.4,,,274.7,343.6,293,,,242.60000000000002,297.6,198.6,,
Damien,100,TOP,False,1778,Fiora,1,2,0,250,8,11791,10626,386,6146,4093,21204,4480,15381,4,1,3,8121,0,11588,7,86,12,6,2,1,False,False,False,False,0,0,0,0,6.9,8.9,,,,440.29999999999995,534.7,,,,261.7,362.4,,,
Im James,100,JUNGLE,False,1778,Graves,1,4,0,39,118,8018,5776,388,4946,440,20586,7479,13076,95,5,0,566,0,15557,24,473,20,7,7,7,False,False,False,False,0,0,0,0,0.4,1.2,,,,297,367.29999999999995,,,,230.39999999999998,280.2,,,
Neversaw,100,MIDDLE,False,1778,Vladimir,2,6,0,217,11,10460,11436,10312,851,272,22994,17707,10750,7,0,1,2459,0,6804,4,100,25,11,0,5,False,False,False,False,0,0,0,0,9.2,5.9,,,,454.5,403.9,,,,278.3,379,,,
Katasoul,100,BOTTOM,False,1778,Varus,1,2,3,187,4,8821,9447,1730,7716,0,9477,2016,7711,4,0,0,0,0,4674,25,193,19,11,2,5,False,False,False,False,0,0,0,0,7.9,5.7,,,,309.7,296.6,,,,287,273.9,,,
Shebloong,100,BOTTOM,False,1778,TahmKench,0,4,4,31,4,5895,4879,4249,629,0,18370,3591,15594,0,0,0,0,0,1328,22,111,53,24,9,6,False,False,False,False,0,0,0,0,1.4,1.2,,,,267.4,246.8,,,,165.2,211.6,,,
Látona,200,TOP,True,1778,Ornn,4,1,4,197,0,12072,16757,8369,8387,0,18430,3716,30068,0,0,5,10629,0,18604,22,533,21,8,0,4,False,False,False,False,1,0,0,0,5.5,8.3,,,,488.6,577.2,,,,279.8,469.1,,,
Thrasian19,200,JUNGLE,True,1778,Sejuani,1,0,11,50,119,10193,8075,3146,4330,599,22265,9720,22924,59,13,3,1593,1,28737,20,296,40,4,12,5,False,False,True,False,0,0,0,0,0.2,1.9000000000000001,,,,301.1,474.79999999999995,,,,233.5,377.4,,,
Filbert The Wise,200,BOTTOM,True,1778,Yasuo,5,3,4,201,24,12237,11622,811,10379,432,11300,2315,15278,12,4,1,4214,1,28578,20,123,36,11,9,4,False,False,False,False,0,0,0,0,7.5,6.2,,,,292.6,429.29999999999995,,,,259.9,431.20000000000005,,,
Z3R0BII,200,MIDDLE,True,1778,Syndra,7,1,4,154,16,11124,22401,20477,1363,561,12060,1763,5658,8,0,1,4130,0,10605,36,166,18,10,1,4,False,False,False,False,1,0,0,0,6.6,5.5,,,,451.5,366.4,,,,268.9,433.20000000000005,,,
