Míschief,BOTTOM,Lucian,200,False,1452,2,5,2,0.80,163,0,163,6.74,7814,322.89,6736,278.347,735,5541,460,10528,1415,4004,0,0,1,2595,0,2992,0,5,6,4,0.17,2,0.08,1,False,False,False,False,0,0,0,0,6.199999999999999,8.2,,,,283.9,377.6,,,,262.5,387.2,,,
Kappa Krusader,BOTTOM,Thresh,200,False,1452,1,7,3,0.57,30,0,30,1.24,5205,215.08,5264,217.521,4333,653,277,13868,294,12937,0,0,0,545,0,545,35,99,35,14,0.58,6,0.25,2,False,False,False,False,0,0,0,0,1.4,1.4,,,,251.6,269.9,,,,187.9,219,,,
Luhmo,MIDDLE,Ornn,100,False,2202,7,3,16,7.67,247,8,255,6.95,15263,415.89,19219,523.678,13123,5968,128,22871,2300,45651,0,0,2,3910,1,13558,48,730,18,10,0.27,2,0.05,2,False,False,False,False,1,0,0,0,6.4,8.3,6.5,,,443,522.1,497,,,341.7,354.4,444.9,,
Àmànstèr,JUNGLE,Zac,100,False,2202,3,4,13,4.00,37,96,133,3.62,11192,304.96,10246,279.183,8560,696,990,35646,29102,25644,76,0,0,69,0,11996,25,396,30,16,0.44,3,0.08,4,False,False,False,False,0,0,0,0,0,0.4,1.3,,,236.6,345.8,392.9,,,212.5,286.4,285,,
itsGinga,TOP,Galio,100,False,2202,1,3,18,6.33,195,4,199,5.42,11525,314.03,15058,410.3,14628,429,0,23853,1672,30164,1,0,0,57,0,6258,37,123,12,6,0.16,2,0.05,3,False,False,False,False,0,0,0,0,6,4.3,6.1,,,420.5,322,454.79999999999995,,,237.79999999999998,259.8,333.70000000000005,,
Mörtý,BOTTOM,Xayah,100,False,2202,13,2,10,11.50,278,48,326,8.88,19199,523.13,31730,864.578,327,31158,244,17668,1989,10653,36,0,3,8374,0,30149,18,117,19,6,0.16,6,0.16,2,False,False,True,False,4,1,0,0,6.1,7.6,5.9,,,296.3,459.7,409.7,,,273.2,519.2,399.6,,
Rîçk,BOTTOM,Rakan,100,False,2202,4,5,19,4.60,41,0,41,1.12,10278,280.05,7863,214.251,6709,605,548,15531,8308,26434,0,0,1,3409,0,5881,32,143,114,52,1.42,14,0.38,7,False,False,False,True,1,0,0,0,1.5,1.3,0.7,,,305.4,247.8,353,,,216.8,257.1,247.79999999999998,,
Joey Desu,TOP,Mordekaiser,200,True,2202,4,6,1,0.83,202,10,212,5.78,13276,361.74,21570,587.738,18282,2929,357,32483,11017,27284,1,8,4,6945,1,12343,5,47,43,16,0.44,2,0.05,3,False,False,False,False,0,0,0,0,6.300000000000001,7.5,4.9,,,379.6,492.1,560.7,,,230.39999999999998,341.29999999999995,483.7,,
DynamiteLarry22,JUNGLE,Elise,200,True,2202,3,5,7,2.00,26,211,237,6.46,12606,343.49,11504,313.46,8816,954,1733,26296,12098,15391,142,11,1,6,0,29878,16,224,37,9,0.25,7,0.19,8,False,False,False,False,0,0,0,0,0.4,0.5,1,,,248.1,436.1,615.3,,,256.5,313.6,455.09999999999997,,
Skìzz,MIDDLE,Irelia,200,True,2202,5,5,6,2.20,245,12,257,7.00,14812,403.60,14450,393.733,4233,9917,299,20595,4379,18227,4,1,2,5700,2,13220,24,134,49,18,0.49,5,0.14,8,True,False,False,False,0,0,0,0,7.8,8.2,6.9,,,429.6,438,592.6,,,360.70000000000005,345.2,562.1,,
