wk1,Gladiator,Dempsy,TOP,Jax,Cancer and Friends,TRUE,2164,10,5,11,4.2,185,6,191,5.3,15327,424.96,24298,673.697,6377,17475,445,38557,6577,29151,0,2,5,11142,1,17742,29,196,26,13,0.36,2,0.06,2,FALSE,FALSE,FALSE,FALSE,1,0,0,0,6,5.9,5.1,,,422.1,460.9,548.5,,,299.7,436.9,443.9
wk1,Gladiator,phortwenty,JUNGLE,JarvanIV,Cancer and Friends,TRUE,2164,3,3,18,7,29,116,145,4.02,11648,322.96,10302,285.638,2089,7776,437,30727,10351,29325,77,4,2,965,0,33811,20,411,36,7,0.19,5,0.14,6,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0.2,1,,,295.2,279,516.3,,,270.2,281.9,325.3
wk1,Gladiator,BasicallyCancer,MID,Veigar,Cancer and Friends,TRUE,2164,11,4,14,6.25,210,31,241,6.68,16118,446.89,35405,981.654,33651,635,1118,16017,2447,7501,17,13,1,7867,0,24283,47,326,44,19,0.53,2,0.06,4,FALSE,FALSE,FALSE,TRUE,2,0,0,0,6.8,7.9,4.6,,,442.7,467,493.7,,,266.1,418.7,546.1
wk1,Gladiator,TES Major,BOTTOM,Heimerdinger,Cancer and Friends,TRUE,2164,8,2,14,11,173,0,173,4.8,12995,360.31,34108,945.693,32014,816,1277,19222,1607,9219,0,0,1,3131,0,19186,37,558,18,11,0.3,1,0.03,1,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6.6,4.8,3.6,,,344.3,360.3,425.4,,,257,343.6,385.8
wk1,Gladiator,Aoife of Shadows,SUPPORT,Soraka,Cancer and Friends,TRUE,2164,0,3,19,6.33,15,0,15,0.42,8798,243.94,6623,183.632,5883,583,156,11394,30132,4434,0,0,0,661,1,1446,45,142,69,21,0.58,11,0.3,3,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.3,0.9,0.3,,,290.7,309.8,433.1,,,165.7,259.6,246.4
wk1,Gladiator,Łisk,TOP,Aatrox,Kind Young Ninjas,FALSE,2164,4,8,3,0.88,192,8,200,5.55,10979,304.41,17971,498.272,46,17924,0,36809,11918,33121,4,4,0,982,0,982,20,141,26,9,0.25,3,0.08,2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,6.2,5.1,5.6,,,461.8,381.8,373.3,,,246.1,295.4,322.2
wk1,Gladiator,Yodigi7,JUNGLE,Nunu,Kind Young Ninjas,FALSE,2164,3,6,9,2,49,156,205,5.68,12164,337.26,9221,255.665,8698,276,246,38083,18995,37471,113,0,0,0,0,12745,27,530,34,9,0.25,3,0.08,4,TRUE,FALSE,FALSE,FALSE,0,0,0,0,,1,2.2,,,313.7,475,377.2,,,305.4,319.4,277.5
wk1,Gladiator,Endowed,MID,TwistedFate,Kind Young Ninjas,FALSE,2164,6,5,5,2.2,232,20,252,6.99,14689,407.27,32261,894.482,28498,2223,1539,25125,7395,14906,20,0,1,2203,0,3364,27,249,27,11,0.3,3,0.08,1,FALSE,FALSE,FALSE,FALSE,0,0,0,0,7.3,4.8,6.3,,,537,390.9,362.5,,,355,338.7,360.4
wk1,Gladiator,Buzz  Łightyear,BOTTOM,Cassiopeia,Kind Young Ninjas,FALSE,2164,3,7,5,1.14,189,8,197,5.46,11338,314.36,18165,503.651,17686,478,0,23470,5140,13459,8,0,0,287,0,1697,32,978,18,12,0.33,3,0.08,0,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5.9,5,4.4,,,297.9,322.3,296.7,,,237.8,346.6,273.1
wk1,Gladiator,Wöödÿ,SUPPORT,Leona,Kind Young Ninjas,FALSE,2164,1,6,8,1.5,32,0,32,0.89,7237,200.66,3537,98.0684,2621,916,0,16396,91,21379,0,0,0,182,0,1068,26,132,74,32,0.89,12,0.33,9,FALSE,FALSE,FALSE,FALSE,0,0,0,0,1.1,1.1,0.9,,,233.5,303.5,251.7,,,156.5,253,171
wk1,Gladiator,Łisk,TOP,Mordekaiser,Kind Young Ninjas,TRUE,1858,8,4,8,4,211,14,225,7.27,15125,488.43,22412,723.746,19388,3024,0,25423,5292,31193,0,11,1,3578,0,9321,15,388,21,13,0.42,1,0.03,3,FALSE,FALSE,FALSE,FALSE,0,0,0,0,4.7,8.3,7.9,,,431.5,672.2,697.7,,,206.5,590.3,618.4
wk1,Gladiator,Yodigi7,JUNGLE,Sejuani,Kind Young Ninjas,TRUE,1858,5,3,9,4.67,66,120,186,6.01,11861,383.02,13301,429.526,5696,6671,934,30749,8616,29657,84,0,1,466,0,28508,30,348,39,10,0.32,5,0.16,4,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.4,1.8,3.7,,,265.9,514.3,587.9,,,220.1,379.2,407.9
wk1,Gladiator,Endowed,MID,Camille,Kind Young Ninjas,TRUE,1858,5,4,9,3.5,157,22,179,5.78,11806,381.25,17265,557.535,257,13054,3954,23789,2749,24108,9,4,1,4972,1,10871,20,169,24,10,0.32,4,0.13,0,FALSE,FALSE,FALSE,FALSE,1,0,0,0,6,5.2,3.7,,,443.5,439.9,563.6,,,225.9,407.5,432.9
wk1,Gladiator,Buzz  Łightyear,BOTTOM,Ezreal,Kind Young Ninjas,TRUE,1858,8,3,7,5,107,20,127,4.1,11429,369.07,17353,560.377,7432,9920,0,16636,2564,6124,0,0,3,4247,0,19608,0,1,15,9,0.29,1,0.03,1,TRUE,FALSE,FALSE,FALSE,1,0,0,0,5.4,3.8,1.4,,,285.9,409.2,418.7,,,259.2,370.6,426.9
wk1,Gladiator,Wöödÿ,SUPPORT,Senna,Kind Young Ninjas,TRUE,1858,1,5,15,3.2,26,2,28,0.9,8475,273.68,8760,282.885,0,8760,0,13418,10085,6714,0,0,2,3312,1,10930,19,85,62,24,0.78,13,0.42,6,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.1,0.8,1.7,,,273.9,226.2,507.4,,,166.3,241.3,326.7
wk1,Gladiator,Dempsy,TOP,Renekton,Cancer and Friends,FALSE,1858,5,6,4,1.5,165,8,173,5.59,11197,361.58,11538,372.594,1825,9568,144,29510,5317,20405,8,0,1,3751,1,3751,22,93,28,9,0.29,5,0.16,3,FALSE,FALSE,FALSE,FALSE,1,0,0,0,6.8,7,2.7,,,448.8,444,419.7,,,249.8,407.3,400.8
wk1,Gladiator,phortwenty,JUNGLE,JarvanIV,Cancer and Friends,FALSE,1858,2,4,10,3,28,104,132,4.26,9294,300.13,9542,308.138,1965,6433,1144,24729,6380,20290,85,8,0,0,0,1272,15,379,28,9,0.29,6,0.19,9,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.1,0.9,1.6,,,269.2,306.1,466.9,,,220.9,348.8,294.4
wk1,Gladiator,BasicallyCancer,MID,Yasuo,Cancer and Friends,FALSE,1858,7,5,5,2.4,232,12,244,7.88,13030,420.77,21526,695.135,1973,18760,792,23583,5387,25711,8,4,3,7807,0,7807,30,177,14,10,0.32,1,0.03,1,FALSE,FALSE,FALSE,FALSE,0,0,0,0,8.4,6.9,7.7,,,475.5,463.6,658.6,,,268.1,393.6,576.7
wk1,Gladiator,TES Major,BOTTOM,Malzahar,Cancer and Friends,FALSE,1858,5,6,5,1.67,208,0,208,6.72,11904,384.41,29239,944.209,28966,272,0,13487,96,9178,0,0,2,4404,0,4404,45,530,28,11,0.36,0,0,1,FALSE,FALSE,FALSE,FALSE,1,0,0,0,6.2,8,6.3,,,291.6,468.5,499.7,,,218.2,443.3,453.9
wk1,Gladiator,Aoife of Shadows,SUPPORT,Nami,Cancer and Friends,FALSE,1858,0,6,10,1.67,11,0,11,0.36,6714,216.81,6909,223.111,6183,725,0,10931,8482,8479,0,0,0,492,0,663,26,89,44,17,0.55,3,0.1,2,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,0.4,0.7,,,273.3,316.7,344.4,,,126.3,265.6,215.9
