wk3,Olympian,seagull of irony,TOP,Maokai,Rainbow Kittenz,FALSE,1767,0,4,0,0,198,0,198,6.72,8357,283.77,8914,302.683,7927,800,185,25680,7639,26474,0,0,0,776,0,879,45,514,14,7,0.24,3,0.1,1,FALSE,FALSE,FALSE,FALSE,0,0,0,0,7.4,6.9,,,,488.7,447.2,,,,252.4,273.5,
wk3,Olympian,LucifersEyes,JUNGLE,JarvanIV,Rainbow Kittenz,FALSE,1767,0,4,3,0.75,33,92,125,4.24,7376,250.46,3179,107.946,872,2219,87,21775,6025,18337,58,0,1,229,0,25302,10,322,41,12,0.41,7,0.24,11,FALSE,FALSE,FALSE,FALSE,0,0,0,0,,0.8,,,,278.6,347.2,,,,220,279.6,
wk3,Olympian,Dank Rain,MID,Neeko,Rainbow Kittenz,FALSE,1767,3,6,0,0.5,181,4,185,6.28,9981,338.91,13255,450.085,12299,421,534,17709,1374,10460,4,0,0,611,0,1751,35,153,19,11,0.37,4,0.14,3,FALSE,FALSE,FALSE,FALSE,0,0,0,0,7,6,,,,463.3,360.3,,,,252.2,387,
wk3,Olympian,rdubstres,BOTTOM,MissFortune,Rainbow Kittenz,FALSE,1767,1,7,0,0.14,178,14,192,6.52,8872,301.26,11329,384.686,556,10573,200,15916,1283,8505,13,0,0,830,0,2902,5,96,19,9,0.31,5,0.17,3,FALSE,FALSE,FALSE,FALSE,0,0,0,0,5.6,5.8,,,,220.7,392.2,,,,220.7,316,
wk3,Olympian,Smªlls,SUPPORT,Nami,Rainbow Kittenz,FALSE,1767,0,9,2,0.22,21,0,21,0.71,5790,196.6,5057,171.715,4177,544,335,17036,9602,8593,0,0,0,313,0,396,21,132,56,26,0.88,12,0.41,6,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.5,0.7,,,,237.5,261.7,,,,139.5,214.8,
wk3,Olympian,rgrou2,TOP,Urgot,Fried Chicken Esports,TRUE,1767,5,0,7,12,200,22,222,7.54,13189,447.84,20322,690.051,0,19353,969,15410,5521,23140,0,12,3,10380,2,12409,19,152,32,10,0.34,5,0.17,5,TRUE,FALSE,FALSE,FALSE,0,0,0,0,7.2,8.8,,,,522.4,619.9,,,,289,552.6,
wk3,Olympian,ninjamønkey,JUNGLE,Zac,Fried Chicken Esports,TRUE,1767,2,0,16,18,26,127,153,5.2,9834,333.92,6783,230.323,5637,829,316,28789,29922,24829,84,11,0,995,0,20037,29,392,36,5,0.17,5,0.17,4,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0.5,1.2,,,,330.7,425.2,,,,261.5,347.8,
wk3,Olympian,Earleking,MID,Viktor,Fried Chicken Esports,TRUE,1767,14,2,8,11,191,21,212,7.2,13326,452.5,31576,1072.19,30850,725,0,14730,5008,11640,12,5,3,5316,1,8018,28,370,23,14,0.48,2,0.07,6,FALSE,FALSE,FALSE,FALSE,2,1,1,0,8.2,6.8,,,,478,494.9,,,,331.9,496.1,
wk3,Olympian,SushiMunster,BOTTOM,Ezreal,Fried Chicken Esports,TRUE,1767,5,0,7,12,179,29,208,7.06,11303,383.8,13015,441.935,6436,6422,156,11271,1230,6991,19,5,2,6817,0,31286,1,232,19,9,0.31,0,0,3,FALSE,FALSE,FALSE,TRUE,0,0,0,0,7.1,8,,,,299.5,526.7,,,,293.9,404,
wk3,Olympian,Vexrax,SUPPORT,Rakan,Fried Chicken Esports,TRUE,1767,4,2,19,11.5,41,4,45,1.53,9354,317.62,7049,239.355,4007,1488,1553,11187,4531,18070,0,4,2,3010,0,3386,25,81,85,50,1.7,15,0.51,10,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1.3,1.6,,,,272.1,332.2,,,,206.9,323.4,
