phortwenty,JUNGLE,JarvanIV,200,False,1858,2,4,10,3.00,28,104,132,4.26,9294,300.13,9542,308.138,1965,6433,1144,24729,6380,20290,85,8,0,0,0,1272,15,379,28,9,0.29,6,0.19,9,False,False,False,False,0,0,0,0,0.1,0.8999999999999999,1.6,,,269.20000000000005,306.1,466.9,,,220.9,348.8,294.4,,
BasicallyCancer,MIDDLE,Yasuo,200,False,1858,7,5,5,2.40,232,12,244,7.88,13030,420.77,21526,695.135,1973,18760,792,23583,5387,25711,8,4,3,7807,0,7807,30,177,14,10,0.32,1,0.03,1,False,False,False,False,0,0,0,0,8.399999999999999,6.9,7.7,,,475.5,463.6,658.6,,,268.1,393.6,576.7,,
TES Major,BOTTOM,Malzahar,200,False,1858,5,6,5,1.67,208,0,208,6.72,11904,384.41,29239,944.209,28966,272,0,13487,96,9178,0,0,2,4404,0,4404,45,530,28,11,0.36,0,0.00,1,False,False,False,False,1,0,0,0,6.2,8,6.300000000000001,,,291.6,468.5,499.7,,,218.2,443.3,453.9,,
Aoife of Shadows,BOTTOM,Nami,200,False,1858,0,6,10,1.67,11,0,11,0.36,6714,216.81,6909,223.111,6183,725,0,10931,8482,8479,0,0,0,492,0,663,26,89,44,17,0.55,3,0.10,2,False,False,False,False,0,0,0,0,0,0.4,0.7,,,273.29999999999995,316.7,344.4,,,126.30000000000001,265.6,215.89999999999998,,
Dempsy,TOP,875,100,True,1601,1,1,6,7.00,176,4,180,6.75,9249,346.62,11221,420.525,423,8608,2189,17016,1754,15039,4,0,1,4734,0,7623,18,153,13,7,0.26,2,0.07,3,False,False,False,False,0,0,0,0,6.9,7.6000000000000005,,,,404,551.9,,,,222.7,356.79999999999995,,,
phortwenty,JUNGLE,Trundle,100,True,1601,6,1,8,14.00,18,89,107,4.01,9640,361.27,7947,297.826,2915,4122,910,29624,15160,21172,71,0,1,3573,0,16230,22,269,20,9,0.34,1,0.04,4,True,False,False,True,0,0,0,0,0.4,0.6,,,,252.7,318,,,,290.6,288.9,,,
BasicallyCancer,MIDDLE,Azir,100,True,1601,7,0,6,13.00,176,16,192,7.20,11067,414.75,24034,900.712,22291,811,931,10280,2432,5874,0,12,3,8174,1,17331,12,141,26,12,0.45,3,0.11,4,False,False,False,True,1,0,0,0,7.5,7.9,,,,434.7,486.29999999999995,,,,265.6,403.8,,,
TES Major,BOTTOM,Jinx,100,True,1601,3,1,9,12.00,143,8,151,5.66,9197,344.67,13271,497.352,400,12871,0,12968,1881,5750,0,0,2,5466,0,14988,14,58,15,9,0.34,0,0.00,1,False,False,True,False,1,0,0,0,5.5,5.6,,,,291.79999999999995,403.1,,,,220.1,302.5,,,
Aoife of Shadows,BOTTOM,Soraka,100,True,1601,0,0,13,13.00,9,0,9,0.34,6611,247.76,6074,227.633,5016,1057,0,4189,18995,1756,0,0,1,890,0,1678,34,134,44,14,0.52,7,0.26,1,False,False,False,True,0,0,0,0,0,0.8,,,,261.7,284.3,,,,165.4,217,,,
Łisk,TOP,Ornn,200,False,1601,0,5,3,0.60,122,0,122,4.57,6494,243.37,11634,436.002,7957,3676,0,17468,0,19702,0,0,0,742,0,742,20,262,10,5,0.19,1,0.04,0,False,False,False,False,0,0,0,0,4.4,5.6,,,,428.4,465,,,,197.8,271.20000000000005,,,
