Overlord Cuda,200,JUNGLE,False,1675,JarvanIV,4,8,4,19,102,8532,7445,2168,4660,616,24478,6577,21905,95,0,0,0,0,3264,15,391,16,4,3,3,True,False,False,False,0,0,0,0,0.2,0.8999999999999999,,,,293.79999999999995,305.5,,,,280.5,311.5,,,
Zoe Exotic,200,MIDDLE,False,1675,Ziggs,2,2,1,189,5,9266,16722,16345,377,0,9893,369,5360,5,0,0,0,0,424,14,240,11,6,0,2,False,False,False,False,0,0,0,0,7.199999999999999,6.8,,,,435.7,409.1,,,,246.7,272.5,,,
Atílla,200,BOTTOM,False,1675,Sivir,0,5,5,197,0,8661,13644,793,12851,0,12046,2508,5227,0,0,1,1752,0,3762,0,0,18,14,2,7,False,False,False,False,0,0,0,0,6.6,7.1,,,,301.20000000000005,395.20000000000005,,,,239.39999999999998,316.20000000000005,,,
KillaTron100,200,BOTTOM,False,1675,Thresh,1,6,5,32,0,6137,5573,4973,599,0,13879,1081,14032,0,0,0,823,0,1014,39,98,55,29,6,3,False,False,False,False,0,0,0,0,1.4,1.6,,,,240.6,232.60000000000002,,,,147.6,227.89999999999998,,,
notsosavagec,100,TOP,False,2764,Garen,7,6,2,293,14,17996,33542,168,26570,6803,44128,7839,101177,7,1,0,4110,0,12828,52,237,28,14,6,4,False,False,False,False,0,0,0,0,8.2,9.3,3.8,,,497.90000000000003,536.6,379.6,,,305.70000000000005,388,347.8,,
Bªtman,100,JUNGLE,False,2764,JarvanIV,3,6,11,63,189,14485,12757,3256,7997,1503,41601,10933,75729,128,12,0,0,0,24805,29,645,60,12,21,12,False,False,False,False,0,0,0,0,0,0.8999999999999999,0.7999999999999999,,,268.9,436.7,371.1,,,226.2,347.29999999999995,332,,
Diamandis,100,TOP,False,2764,Ziggs,4,5,11,260,20,15537,70256,66525,402,3329,24918,1843,14364,16,0,1,5676,0,21142,28,288,36,14,6,2,False,False,False,False,1,0,0,0,8.5,8.1,3.9,,,451.1,530.2,364.2,,,266.4,354.79999999999995,372.29999999999995,,
AlexDrey,100,BOTTOM,False,2764,Draven,3,8,5,179,9,13324,16200,109,14867,1223,22303,3989,29479,9,0,1,870,0,13237,15,127,28,13,11,0,False,False,False,False,0,0,0,0,4.9,3.5,4.1,,,241.6,273,461.29999999999995,,,207.2,215.5,318.70000000000005,,
kittylexa,100,BOTTOM,False,2764,Taric,2,6,9,49,0,10120,7070,3685,1096,2289,29196,13232,48228,0,0,0,0,0,832,30,52,78,31,16,9,False,False,False,False,0,0,0,0,1.8,2,0.3,,,276.4,256.6,325.9,,,167.1,263.70000000000005,208.9,,
Feathers and Fur,200,TOP,True,2764,Illaoi,8,0,8,313,8,18416,34648,0,33563,1085,43109,25283,53894,0,4,2,2911,1,14203,20,144,83,23,4,7,False,False,False,False,2,0,0,0,7.5,7.3,6.6,,,445.7,500,482.20000000000005,,,260.3,295.20000000000005,462.9,,
DokiFTW,200,JUNGLE,True,2764,Sejuani,3,4,16,60,136,14845,11974,5038,5509,1426,57840,18042,46853,79,9,3,2244,0,50895,31,304,63,31,7,14,False,False,False,False,0,0,0,0,0.3,2.2,0.6,,,279,358.4,241.2,,,248.9,283.4,260.9,,
DoIphinJudas,200,MIDDLE,True,2764,MissFortune,8,3,15,235,51,18065,39693,3015,34770,1908,23164,2000,13196,33,9,2,11921,1,33445,18,294,41,15,4,4,False,False,False,False,0,0,0,0,7.1,7.8,4.6,,,465.5,451,414.8,,,306.7,373,352,,
Duero,200,BOTTOM,True,2764,Syndra,7,5,9,214,36,15559,32227,30267,946,1013,26934,11730,9831,28,0,2,4659,0,16206,62,371,32,16,1,2,True,False,False,False,0,0,0,0,8,6.699999999999999,2.3,,,336.8,414.4,248.9,,,342.70000000000005,320.1,231.3,,
Wynter07,200,BOTTOM,True,2764,Pyke,5,8,12,59,4,14236,15464,0,12665,2799,34227,12079,20157,0,0,1,1006,0,1609,64,204,151,72,22,4,False,False,False,False,0,0,0,0,1.3,1.9,0.5,,,259.4,371.8,189.7,,,172.3,362,248,,
Feathers and Fur,100,TOP,True,2540,Chogath,3,5,10,215,26,14544,12885,6062,1014,5807,42575,9633,37227,4,2,2,7537,1,13197,38,1140,75,21,4,5,False,False,False,False,0,0,0,0,4.6,8.2,5.300000000000001,,,332.9,574.5,492.90000000000003,,,210.3,442,331.20000000000005,,
DokiFTW,100,JUNGLE,True,2540,Sejuani,3,5,13,36,148,12924,14339,5731,5421,3186,47828,12799,47767,102,15,0,1174,0,27252,27,612,59,27,6,12,False,False,False,False,0,0,0,0,0.5,0.6000000000000001,0.8999999999999999,,,220.79999999999998,420.4,412.9,,,215.5,364.6,287.6,,
DoIphinJudas,100,MIDDLE,True,2540,Rumble,9,2,11,194,26,15992,32607,28972,844,2790,26481,10370,23362,14,0,1,1688,1,16941,21,528,41,15,2,6,True,False,False,False,1,0,0,0,5.6,4.7,3.8,,,385.6,404.6,456.70000000000005,,,314.9,355.7,326.6,,
Duero,100,MIDDLE,True,2540,MissFortune,15,5,10,279,20,20882,68550,2247,60061,6241,20186,1347,19260,16,0,5,9767,0,34327,16,308,46,19,6,4,False,False,False,False,3,2,1,0,7.5,7.3,6.300000000000001,,,326.9,376.70000000000005,522.6,,,343.29999999999995,382,601.2,,
Wynter07,100,MIDDLE,True,2540,Swain,1,9,16,51,9,10944,23192,19029,1417,2745,36121,10387,19264,8,1,1,1049,0,1634,45,208,100,46,14,5,False,False,False,False,0,0,0,0,0.5,1.2999999999999998,2.1,,,249,279.2,383.6,,,192.10000000000002,254.89999999999998,236.60000000000002,,
notsosavagec,200,TOP,False,2540,Yorick,9,6,10,292,12,19013,39966,12414,27552,0,55231,26098,84721,0,4,2,9327,0,25528,11,159,48,14,10,4,False,False,True,False,0,0,0,0,7,6.199999999999999,8.2,,,489.9,461.20000000000005,514.7,,,309.1,631.2,387.29999999999995,,
Bªtman,200,JUNGLE,False,2540,Zac,7,6,10,61,157,14003,18883,16379,1079,1424,73048,53314,68018,118,4,0,196,0,17316,62,593,37,9,10,8,False,False,False,False,1,0,0,0,0.5,1.8,1,,,303.1,453.1,360.1,,,255.10000000000002,373,312.7,,
Diamandis,200,MIDDLE,False,2540,Azir,1,8,8,203,12,11673,22339,21002,1336,0,25779,1876,14385,12,0,0,941,0,9554,11,132,25,8,7,0,False,False,False,False,0,0,0,0,5.4,7,5.6,,,386.6,474.7,414.4,,,211.7,341.7,254.5,,
AlexDrey,200,BOTTOM,False,2540,Jinx,7,4,8,188,22,13700,27213,1214,25279,720,18428,4932,7750,18,0,0,1986,0,16169,30,139,26,12,3,0,False,False,False,False,0,0,0,0,5.300000000000001,4.7,3.8,,,252,383.5,297.8,,,238.2,349.5,281.4,,
kittylexa,200,BOTTOM,False,2540,Morgana,2,7,16,51,0,10071,18964,17666,794,504,24269,5278,13424,0,0,0,762,0,2155,96,169,87,32,15,11,False,False,False,False,0,0,0,0,1,2,0.8999999999999999,,,203.8,376.4,218.2,,,156.4,303.6,214,,
Undah,100,JUNGLE,False,1720,Urgot,3,6,0,194,0,10048,13658,0,12393,1265,20560,659,23416,0,0,1,4191,0,4191,23,124,30,12,3,4,False,False,False,False,0,0,0,0,6.9,8.3,,,,437.4,540.8,,,,233.9,413.4,,,
Cornelia Street,100,JUNGLE,False,1720,Nocturne,2,5,1,43,115,8662,6716,431,6078,206,27933,10387,15736,95,0,0,573,0,17816,97,351,13,1,6,1,False,False,False,False,0,0,0,0,0.4,1,,,,296.2,278.2,,,,287.1,245.60000000000002,,,
Voltsy,100,TOP,False,1720,Cassiopeia,1,5,3,215,8,9136,12773,12026,166,580,17545,4473,9841,4,0,0,897,0,4230,34,138,30,13,0,4,False,False,False,False,0,0,0,0,7.6,7.6,,,,422.1,435.5,,,,257.4,323.1,,,
LoLGermRat,100,BOTTOM,False,1720,Caitlyn,2,7,2,152,4,8640,6059,550,5485,24,17404,761,8093,4,0,0,1219,0,2223,8,45,19,8,3,0,False,False,False,False,0,0,0,0,5.3,6.2,,,,274.6,266.3,,,,246.9,271,,,
derpigreg,100,BOTTOM,False,1720,Yuumi,0,1,6,3,0,5755,7629,6507,377,744,3182,8890,2470,0,0,0,352,0,639,27,55,37,19,1,7,False,False,False,False,0,0,0,0,0.1,0.1,,,,245.3,263.1,,,,180.3,183.8,,,
Tarkov Beefer,200,TOP,True,1720,Maokai,4,1,8,140,0,9278,8031,6503,1527,0,16609,7917,22459,0,0,1,4190,1,7336,36,363,21,10,4,4,False,False,False,False,0,0,0,0,5.1,5.4,,,,460.6,478.3,,,,221.7,284.20000000000005,,,
LucifersEyes,200,JUNGLE,True,1720,Trundle,6,1,7,11,124,10453,9281,711,7746,824,19634,13494,12513,59,12,3,2684,0,38289,10,261,27,10,4,10,False,False,False,False,1,0,0,0,0.2,0.4,,,,294.29999999999995,393.9,,,,250.1,359.70000000000005,,,
Verbal Toxicity,200,MIDDLE,True,1720,Orianna,5,1,5,195,8,11142,13805,13560,245,0,10224,2883,5562,4,4,2,4165,1,12576,13,316,32,9,2,4,False,False,False,False,1,0,0,0,8,8.4,,,,454.7,527.4000000000001,,,,253.39999999999998,445.5,,,
El Depresso,200,TOP,True,1720,Aphelios,6,3,10,191,8,12201,16077,691,14864,522,11880,2647,8134,8,0,3,6794,0,14383,15,136,15,7,3,1,True,False,True,False,0,0,0,0,5.6,7,,,,276.4,359.9,,,,271.9,357.4,,,
6s Opty,200,TOP,True,1720,Nautilus,3,2,11,26,0,8003,7875,5335,2180,360,13814,3607,18357,0,0,0,340,0,1832,39,190,54,25,2,9,False,False,False,False,0,0,0,0,1,1.2,,,,209.8,319.2,,,,188.6,217.9,,,
Tarkov Beefer,100,TOP,True,1852,Malphite,10,2,9,172,8,12412,18834,15306,3527,0,15962,3400,20286,8,0,0,4938,1,7447,27,606,10,6,0,2,False,False,False,False,1,0,0,0,4.9,6.1,5.8,,,538.6,468.1,652.6,,,292,398.3,420.4,,
LucifersEyes,100,JUNGLE,True,1852,Graves,9,0,10,41,161,13283,12376,793,11147,436,16138,9404,10210,108,4,1,3397,0,43174,17,446,32,11,7,10,False,False,False,False,1,0,0,0,0.1,1,2.5,,,255.4,414.29999999999995,836,,,223.1,426.29999999999995,565.2,,
Verbal Toxicity,100,MIDDLE,True,1852,Ornn,0,3,14,177,4,9694,8684,4649,4035,0,20896,4724,22407,4,0,1,1772,0,6274,24,468,20,9,2,3,False,False,False,False,0,0,0,0,6.7,5.6,5.2,,,424.5,418.6,565.3,,,224,326.2,324.4,,
El Depresso,100,BOTTOM,True,1852,Ezreal,8,1,14,168,8,12296,11621,3932,7576,112,5771,1223,2548,4,0,2,4867,0,20377,4,158,15,6,4,2,True,False,False,False,1,0,0,0,6,5.800000000000001,4.6,,,288.1,412.9,589.7,,,258.2,478.7,375.4,,
6s Opty,100,BOTTOM,True,1852,Swain,8,0,19,16,0,9679,17024,14862,1186,975,19391,10953,8589,0,0,3,4161,0,8877,37,204,58,23,6,7,False,False,False,False,1,0,0,0,0.30000000000000004,0.6,0.6,,,276.20000000000005,433.4,563,,,152.7,407.6,295.2,,
Undah,200,TOP,False,1852,Darius,2,8,0,225,4,11057,11398,0,9932,1466,27739,4421,21113,0,0,2,6056,0,6056,17,123,22,11,0,1,False,False,False,False,0,0,0,0,5.1,9.4,8,,,366,622.1,580.8,,,199.2,410.6,430.4,,
Cornelia Street,200,JUNGLE,False,1852,XinZhao,1,6,2,23,108,8641,7410,561,6590,258,30106,14523,18269,82,4,0,3829,0,16889,12,399,18,8,3,2,False,False,False,True,0,0,0,0,0.1,0.6,1.6,,,300,369.7,294.5,,,241.8,315.8,241,,
Voltsy,200,MIDDLE,False,1852,Galio,2,4,1,209,8,10654,13777,13420,356,0,15151,64,23136,0,0,1,2634,0,6449,23,51,40,13,5,3,False,False,True,False,0,0,0,0,7.4,7.1,6.4,,,444.1,473.5,387.90000000000003,,,299.6,401.3,299,,
LoLGermRat,200,BOTTOM,False,1852,Heimerdinger,1,8,0,151,0,8256,4408,3979,429,0,12827,273,5711,0,0,1,2276,0,4384,5,113,21,9,4,0,False,False,False,False,0,0,0,0,5.5,3.8,5.300000000000001,,,296.1,273.3,486,,,241.89999999999998,211.39999999999998,262.2,,
derpigreg,200,BOTTOM,False,1852,Zyra,0,9,1,55,4,6957,15463,13897,312,1253,15120,872,5412,4,0,1,350,0,3057,44,387,37,16,4,6,False,False,False,False,0,0,0,0,0.4,2,2.7,,,296.2,209.4,333.4,,,161.1,213.5,240.8,,
