Poptartism,BOTTOM,Yuumi,200,True,1961,2,3,22,8,6,0,6,0.18358,9610,294.034,8943,273.626,6119,552,2271,6405,19111,4000,0,0,0,0,0,618,21,39,43,27,0.826109,2,0.0611933,8,False,False,False,True,0,0,0,0,0,0.4,0,,,308.3,385.7,447.6,,,152.3,374,301.1,,
source35,TOP,875,100,False,2306,4,10,1,0.5,146,8,154,4.00694,11263,293.053,20755,540.026,300,14646,5808,33157,2403,34498,4,0,0,1809,0,4507,36,204,33,16,0.416305,4,0.104076,6,False,False,False,True,0,0,0,0,3.5,4,3.9000000000000004,,,371.8,394.40000000000003,299.1,,,209.9,326.1,239.2,,
Xanielson,JUNGLE,Trundle,100,False,2306,0,6,7,1.16667,29,148,177,4.60538,10482,272.732,7189,187.051,2156,4212,820,34710,15715,20900,120,4,1,1510,0,14507,22,342,46,18,0.468343,6,0.156114,11,False,False,True,False,0,0,0,0,0.1,1.1,0.6,,,266.6,312.20000000000005,339.3,,,211.7,324.8,256,,
Nøtëz,MIDDLE,Leblanc,100,False,2306,3,9,4,0.777778,162,8,170,4.42324,10636,276.739,17915,466.132,15016,1330,1568,24392,1570,10256,4,0,0,200,0,1402,25,40,34,14,0.364267,5,0.130095,13,False,False,False,False,0,0,0,0,6.5,3.7,3,,,441.2,351.3,342.70000000000005,,,226.7,307,288.3,,
MG Dilly,BOTTOM,Jinx,100,False,2306,7,6,4,1.83333,329,27,356,9.26279,17551,456.661,36424,947.719,2108,33056,1260,21927,2352,14335,18,0,1,2085,0,6415,29,146,24,13,0.338248,3,0.0780572,2,False,False,False,False,1,0,0,0,6.9,8.4,11.7,,,294.9,375.5,664.5999999999999,,,269.79999999999995,398.2,596,,
Kalliroe,BOTTOM,Leona,100,False,2306,2,6,6,1.33333,36,0,36,0.936687,7812,203.261,6435,167.433,3899,1562,973,21905,2697,26815,0,0,0,0,0,454,41,72,75,29,0.754553,14,0.364267,8,False,False,False,False,1,0,0,0,1.1,1.2000000000000002,1,,,270.9,262.9,227.4,,,155.4,265.1,172.4,,
devil hosting,TOP,Kled,200,True,2306,11,5,14,5,164,4,168,4.37121,15417,401.136,29516,767.979,584,28018,913,39368,7581,35623,0,0,2,10288,1,24173,17,167,27,9,0.234172,10,0.260191,1,True,False,False,False,1,0,0,0,5.300000000000001,3,4.6,,,427,478.40000000000003,315.79999999999995,,,276.1,540.8,309.6,,
SecretlyGayPengu,JUNGLE,Zac,200,True,2306,5,1,22,27,21,190,211,5.49003,14548,378.526,13410,348.916,11663,484,1262,36658,41256,37693,139,4,3,1246,0,21015,38,720,26,2,0.0520382,9,0.234172,2,False,False,False,False,0,0,0,0,0,0.8,0.30000000000000004,,,314,510.5,499.8,,,268.2,360.1,435.1,,
Garźa,MIDDLE,Veigar,200,True,2306,11,2,10,10.5,218,4,222,5.77624,14993,390.104,16015,416.696,14593,924,497,18821,5721,9906,1,0,2,4156,1,16825,34,157,25,10,0.260191,1,0.0260191,1,False,False,False,False,2,1,0,0,7.3999999999999995,5.9,4.7,,,436.9,512.5,441.9,,,244.10000000000002,356.5,405.6,,
Alumyn,BOTTOM,Ezreal,200,True,2306,9,3,18,9,192,30,222,5.77624,15495,403.166,30309,788.612,8481,20142,1686,15221,3934,7729,10,4,1,3911,0,27590,0,34,38,17,0.442324,5,0.130095,5,False,False,False,False,2,0,0,0,7,4,5,,,299.9,432,440,,,245.7,334,475.7,,
Sammy2Slap,BOTTOM,Nautilus,200,True,2306,1,5,22,4.6,36,0,36,0.936687,10142,263.886,10531,274.007,5981,2173,2377,22737,8354,40401,0,0,1,1771,0,9416,63,277,81,31,0.806592,11,0.28621,3,False,False,False,False,0,0,0,0,1.1,0.7,0.7,,,235.1,307.5,360.8,,,149.5,259.3,251,,
yOuChoiceTodie,TOP,875,100,True,1708,15,3,7,7.33333,160,4,164,5.76112,14192,498.548,28268,993.021,829,24555,2884,24502,4578,21790,0,0,3,10053,0,13953,32,212,16,9,0.316159,2,0.0702576,0,True,False,False,False,4,3,0,0,6.6,5.4,,,,451.9,515.2,,,,330.9,520.5999999999999,,,
SecretlyGayPengu,JUNGLE,Zac,100,True,1708,3,0,15,18,15,168,183,6.42857,10602,372.436,12600,442.623,10899,769,932,29484,34633,24710,96,21,1,225,0,22047,33,620,18,2,0.0702576,4,0.140515,2,False,False,False,False,0,0,0,0,0.3,0.8999999999999999,,,,283.6,497.3,,,,266.7,362.1,,,
Garźa,MIDDLE,Ekko,100,True,1708,8,2,6,7,157,0,157,5.51522,10937,384.204,14205,499.005,12186,2019,0,19896,5518,10011,0,0,2,4036,0,7575,11,213,25,10,0.351288,3,0.105386,2,False,False,False,False,2,0,0,0,5.9,5.699999999999999,,,,449.4,516.6,,,,248.3,415.4,,,
devil hosting,BOTTOM,Aphelios,100,True,1708,4,5,16,4,188,8,196,6.88525,11046,388.033,27015,949.005,2797,24218,0,14441,2481,11879,4,0,1,3837,1,9719,23,173,12,4,0.140515,1,0.0351288,3,False,False,False,False,1,0,0,0,5.7,7.300000000000001,,,,293.8,389.5,,,,286.8,326.9,,,
Alumyn,BOTTOM,Lulu,100,True,1708,3,2,22,12.5,39,0,39,1.37002,9345,328.279,7073,248.466,5361,1328,384,11103,1993,6588,0,0,0,1874,0,4860,35,191,48,24,0.843091,8,0.28103,7,False,False,False,False,0,0,0,0,1.2,1.8,,,,275.4,427.3,,,,183,382.3,,,
source35,TOP,Ornn,200,False,1708,1,8,3,0.5,138,0,138,4.84778,8304,291.71,12810,450,7269,5371,169,22676,527,28633,0,0,0,1384,0,1487,31,519,22,11,0.386417,1,0.0351288,3,False,False,False,True,0,0,0,0,5.6,4.6,,,,457.20000000000005,367.70000000000005,,,,294.7,290,,,
Xanielson,JUNGLE,Trundle,200,False,1708,4,7,4,1.14286,42,108,150,5.26932,9232,324.309,11830,415.574,3239,7404,1186,34045,13678,24744,81,8,1,285,0,21561,22,371,28,7,0.245902,5,0.175644,7,False,False,True,False,0,0,0,0,0.7,0.9,,,,337.9,335,,,,329.29999999999995,320.70000000000005,,,
Nøtëz,MIDDLE,Swain,200,False,1708,1,6,4,0.833333,164,6,170,5.9719,8177,287.248,15359,539.543,14419,940,0,25586,6415,11350,1,0,0,764,0,6592,34,354,22,11,0.386417,2,0.0702576,7,False,False,False,False,0,0,0,0,6.7,6.1,,,,447.4,423.3,,,,243.4,289.3,,,
MG Dilly,BOTTOM,Twitch,200,False,1708,4,6,4,1.33333,133,4,137,4.81265,9498,333.653,12577,441.815,857,9261,2458,15299,3251,8983,0,0,0,0,0,3070,22,361,16,8,0.28103,1,0.0351288,1,False,False,False,False,0,0,0,0,4.9,5.699999999999999,,,,261.29999999999995,332.3,,,,254.2,379.4,,,
Kalliroe,BOTTOM,Nami,200,False,1708,2,6,6,1.33333,9,0,9,0.316159,6218,218.431,7129,250.433,5829,707,592,13239,4648,7338,0,0,0,0,0,491,25,87,50,18,0.632319,8,0.28103,6,False,False,False,False,0,0,0,0,0,0.7,,,,250,257.4,,,,177.3,207.2,,,
Fresh53,TOP,Shen,100,False,1572,2,7,5,1,101,6,107,4.08397,6964,265.802,9222,351.985,3406,5208,606,21728,1696,22405,3,0,0,1464,0,3172,27,204,21,9,0.343511,4,0.152672,1,False,False,False,False,0,0,0,0,3.6,4.6,,,,367.8,409.3,,,,169.89999999999998,232.4,,,
Overlord Cuda,JUNGLE,Nunu,100,False,1572,5,7,10,2.14286,46,105,151,5.76336,10169,388.13,12633,482.176,9004,2103,1525,38058,21609,39936,84,0,0,822,0,7155,40,404,27,10,0.381679,4,0.152672,6,False,False,False,False,1,0,0,0,0.1,3.3,,,,292,576.5999999999999,,,,272.8,412.4,,,
Zoe Exotic,MIDDLE,Vladimir,100,False,1572,7,3,6,4.33333,184,0,184,7.0229,11873,453.168,16776,640.305,15460,896,420,19598,14713,9955,0,0,1,3033,0,10589,4,67,10,5,0.19084,1,0.0381679,3,False,False,False,False,1,0,0,0,6.9,8,,,,464,541.4,,,,284.7,360.7,,,
Atílla,BOTTOM,Ashe,100,False,1572,3,6,6,1.5,138,4,142,5.41985,8504,324.58,11391,434.771,978,10412,0,13621,1885,9549,4,0,1,847,0,5778,39,543,25,12,0.458015,3,0.114504,5,False,False,False,False,0,0,0,0,6.8,4.5,,,,274.20000000000005,277.1,,,,238.5,326.3,,,
KillaTron100,BOTTOM,Taric,100,False,1572,0,6,9,1.5,30,0,30,1.14504,5918,225.878,6171,235.534,3608,2032,530,18954,9966,19155,0,0,0,0,0,895,24,44,33,23,0.877863,3,0.114504,6,False,False,False,False,0,0,0,0,1.1,1.8,,,,222.9,334.4,,,,155.4,213.5,,,
GE Amazarashi ,TOP,Ornn,200,True,1572,2,4,14,4,136,4,140,5.34351,8910,340.076,18201,694.695,10168,7920,113,21602,2578,24056,4,0,2,3904,0,6359,51,549,13,8,0.305344,1,0.0381679,0,False,False,False,False,0,0,0,0,5.300000000000001,5.9,,,,454.1,470.2,,,,278.7,357.9,,,
THC Rich ,JUNGLE,Shyvana,200,True,1572,5,4,10,3.75,44,120,164,6.25954,10311,393.55,14350,547.71,10822,2714,813,22333,8956,15528,80,8,3,3198,1,38025,7,90,25,3,0.114504,6,0.229008,3,True,False,False,False,0,0,0,0,0.6,2.1,,,,347.9,492.70000000000005,,,,314.6,430.7,,,
THC Venom,MIDDLE,Yasuo,200,True,1572,12,3,5,5.66667,165,17,182,6.94656,12455,475.382,24315,928.053,3419,19959,936,14873,4742,15435,4,9,2,4225,0,9550,27,129,19,8,0.305344,5,0.19084,0,False,False,False,True,2,2,0,0,7.6,7.1,,,,466.3,521.6,,,,324.3,569,,,
Momma Skwiwi,BOTTOM,Zyra,200,True,1572,8,2,8,8,140,8,148,5.64885,10390,396.565,20513,782.939,19448,1047,18,8134,2772,3406,0,0,0,1517,0,4364,69,378,30,16,0.610687,4,0.152672,9,False,False,False,False,1,0,0,0,6.8,6.1,,,,311.6,457.6,,,,323.1,393.8,,,
THC Daddy Spark,BOTTOM,Maokai,200,True,1572,2,4,13,3.75,43,4,47,1.79389,7637,291.489,11252,429.466,9384,1114,753,18253,4764,20392,0,4,1,2267,0,2776,60,297,50,20,0.763359,8,0.305344,8,False,False,True,False,0,0,0,0,1.2,2.5,,,,282.29999999999995,377.2,,,,172.6,360.79999999999995,,,
GE Amazarashi ,TOP,Urgot,100,False,2212,6,3,3,3,243,64,307,8.32731,15814,428.951,19611,531.944,14,18139,1457,34076,16084,63118,44,8,2,4239,0,18369,42,712,32,13,0.352622,6,0.162749,2,False,False,False,False,0,0,0,0,5.9,9.100000000000001,5.9,,,563.3,648.2,525.8,,,338.3,461.2,429.9,,
THC Rich ,JUNGLE,LeeSin,100,False,2212,1,7,5,0.857143,28,160,188,5.09946,10591,287.278,8803,238.779,997,7469,336,31571,8776,30572,90,18,0,285,0,31369,22,404,39,13,0.352622,4,0.108499,3,False,False,False,False,0,0,0,0,0,1.1,0.8,,,304.29999999999995,364.9,317.20000000000005,,,281.29999999999995,303.4,259.9,,
