wk5,Gladiator,BarBarJonks,TOP,Volibear,No Fun Gaming,false,1494,1,6,4,0.83,118,0,118,4.74,7117,285.82,10343,415.382,4092,6207,43,20038,900,17165,0,0,0,0,0,99,20,233,12,7,0.28,2,0.08,3,false,false,false,false,0,0,0,0,4.7,4.4,,,,374.1,427.79999999999995,,,,207.6,327.4,,,
wk5,Gladiator,TheEpicFail,JUNGLE,Trundle,No Fun Gaming,false,1494,4,7,3,1.00,35,80,115,4.62,8627,346.47,10600,425.703,2132,7479,989,27132,11873,18829,73,0,0,0,0,1518,25,340,14,2,0.08,5,0.20,2,false,false,false,false,0,0,0,0,,2.2,,,,271.8,388.9,,,,302.7,342.4,,,
wk5,Gladiator,Garźa,MID,Orianna,No Fun Gaming,false,1494,3,7,2,0.71,132,0,132,5.30,6964,279.68,8499,341.325,7477,1021,0,14581,633,6323,0,0,0,0,0,2045,15,319,9,8,0.32,0,0.00,3,false,false,false,false,0,0,0,0,6,4.800000000000001,,,,349.9,343.7,,,,264.70000000000005,259.6,,,
wk5,Gladiator,NFG Downfall,BOTTOM,Aphelios,No Fun Gaming,false,1494,3,7,3,0.86,141,2,143,5.74,7713,309.76,10542,423.373,823,9678,41,12628,2278,4978,0,0,0,2110,0,5526,20,102,8,7,0.28,2,0.08,2,false,false,false,false,1,0,0,0,7.1,5.4,,,,346.29999999999995,284.6,,,,330.9,287.4,,,
wk5,Gladiator,Alumyn,SUPPORT,Nautilus,No Fun Gaming,false,1494,1,7,5,0.86,30,0,30,1.20,5537,222.37,5941,238.594,3966,1034,940,12882,80,17381,0,0,0,430,0,430,38,221,51,28,1.12,5,0.20,6,false,false,false,false,0,0,0,0,1.1,1.2000000000000002,,,,246.29999999999998,246.6,,,,218.89999999999998,199.39999999999998,,,
wk5,Gladiator,Łisk,TOP,Gnar,Kind Young Ninjas,true,1494,7,3,9,5.33,159,8,167,6.71,11722,470.76,22922,920.562,4160,18761,0,19579,4027,14108,0,4,5,10371,2,17626,35,419,26,10,0.40,4,0.16,4,true,false,false,false,1,0,0,0,5.7,6.5,,,,408.29999999999995,579.3,,,,299.8,476,,,
wk5,Gladiator,Yodigi7,JUNGLE,Nunu,Kind Young Ninjas,true,1494,6,2,12,9.00,30,100,130,5.22,9632,386.83,11565,464.458,9985,1067,513,20744,14349,19525,41,13,1,455,0,26133,37,268,30,3,0.12,3,0.12,3,false,false,false,false,1,0,0,0,0.30000000000000004,0.8,,,,233.5,479.7,,,,283.1,428.6,,,
wk5,Gladiator,Endowed,MID,TwistedFate,Kind Young Ninjas,true,1494,15,1,10,25.00,156,28,184,7.39,15089,605.98,21608,867.791,17284,2471,1852,15602,7052,10864,16,11,4,9150,0,20553,30,274,32,9,0.36,4,0.16,2,false,false,true,false,3,0,0,0,7.2,6.6,,,,504.5,609.7,,,,341.5,777.9000000000001,,,
wk5,Gladiator,Buzz  Łightyear,BOTTOM,Kaisa,Kind Young Ninjas,true,1494,5,4,15,5.00,129,12,141,5.66,9937,399.08,11830,475.1,4726,7103,0,9648,2551,6556,0,8,1,2185,0,15186,0,11,23,14,0.56,5,0.20,0,false,false,false,false,1,0,0,0,6,6.4,,,,280,451.4,,,,240.9,447.5,,,
wk5,Gladiator,Wöödÿ,SUPPORT,Leona,Kind Young Ninjas,true,1494,1,2,15,8.00,28,0,28,1.12,6702,269.16,4437,178.193,2709,1263,464,7991,901,10722,0,0,0,422,1,2626,30,46,43,22,0.88,6,0.24,7,false,false,false,false,0,0,0,0,1.3,1.2999999999999998,,,,252.20000000000002,323.8,,,,161.9,290.6,,,
wk5,Gladiator,Łisk,TOP,Chogath,Kind Young Ninjas,true,1836,12,3,6,6.00,181,20,201,6.57,14380,469.94,28461,930.098,22023,2023,4414,39154,16548,26855,0,4,3,4023,1,27034,79,619,18,10,0.33,1,0.03,0,false,false,false,true,1,0,0,0,7.5,3.7,6.3,,,500.4,421.5,493.2,,,397.79999999999995,518.6,434.8,,
wk5,Gladiator,Yodigi7,JUNGLE,Nunu,Kind Young Ninjas,true,1836,1,2,16,8.50,39,111,150,4.90,10509,343.43,11370,371.569,9086,1414,870,30310,18906,30983,64,17,1,1092,0,25163,38,323,27,4,0.13,7,0.23,3,false,false,true,false,0,0,0,0,0.4,1.3,2.2,,,345.6,331.3,471.79999999999995,,,286.4,334,353.5,,
